182	5	8.625	0	0	0
183	5	8.75	0	0	0
184	5	8.875	0	0	0
185	5	9	0	0	0
186	5	9.125	0	0	0
187	5	9.25	0	0	0
188	5	9.375	0	0	0
189	5	9.5	0	0	0
190	5	9.625	0	0	0
191	5	9.75	0	0	0
192	5	9.875	0	0	0
193	15	0.125	0	0	0
194	15	0.25	0	0	0
195	15	0.375	0	0	0
196	15	0.5	0	0	0
197	15	0.625	0	0	0
198	15	0.75	0	0	0
199	15	0.875	0	0	0
200	15	1	0	0	0
201	15	1.125	0	0	0
202	15	1.25	0	0	0
203	15	1.375	0	0	0
204	15	1.5	0	0	0
205	15	1.625	0	0	0
206	15	1.75	0	0	0
207	15	1.875	0	0	0
208	15	2	0	0	0
209	15	2.125	0	0	0
210	15	2.25	0	0	0
211	15	2.375	0	0	0
212	15	2.5	0	0	0
213	15	2.625	0	0	0
214	15	2.75	0	0	0
215	15	2.875	0	0	0
216	15	3	0	0	0
217	15	3.125	0	0	0
218	15	3.25	0	0	0
219	15	3.375	0	0	0
220	15	3.5	0	0	0
221	15	3.625	0	0	0
222	15	3.75	0	0	0
223	15	3.875	0	0	0
224	15	4	0	0	0
225	15	4.125	0	0	0
226	15	4.25	0	0	0
227	15	4.375	0	0	0
228	15	4.5	0	0	0
229	15	4.625	0	0	0
230	15	4.75	0	0	0
231	15	4.875	0	0	0
232	18	0.125	0	0	0
233	18	0.25	0	0	0
234	18	0.375	0	0	0
235	18	0.5	0	0	0
236	18	0.625	0	0	0
237	18	0.75	0	0	0
238	18	0.875	0	0	0
239	18	1	0	0	0
240	18	1.125	0	0	0
241	18	1.25	0	0	0
242	18	1.375	0	0	0
243	18	1.5	0	0	0
244	18	1.625	0	0	0
245	18	1.75	0	0	0
246	18	1.875	0	0	0
247	18	2	0	0	0
248	18	2.125	0	0	0
249	18	2.25	0	0	0
250	18	2.375	0	0	0
251	18	2.5	0	0	0
252	18	2.625	0	0	0
253	18	2.75	0	0	0
254	18	2.875	0	0	0
255	18	3	0	0	0
256	18	3.125	0	0	0
257	18	3.25	0	0	0
258	18	3.375	0	0	0
259	18	3.5	0	0	0
260	18	3.625	0	0	0
261	18	3.75	0	0	0
262	18	3.875	0	0	0
263	18	4	0	0	0
264	18	4.125	0	0	0
265	18	4.25	0	0	0
266	18	4.375	0	0	0
267	18	4.5	0	0	0
268	18	4.625	0	0	0
269	18	4.75	0	0	0
270	18	4.875	0	0	0
271	4.75	0	0	0	0
272	5.25	0	0	0	0
273	4.778409483	0.4375	0	0	0
274	4.778409483	1.1875	0	0	0
275	5.221590517	0.9375	0	0	0
276	5.221590517	1.9375	0	0	0
277	4.778409483	2.1875	0	0	0
278	5.221590517	3.1875	0	0	0
279	4.778409483	3.4375	0	0	0
280	5.221590517	4.5625	0	0	0
281	4.778409483	4.6875	0	0	0
282	5.221590517	5.8125	0	0	0
283	4.778409483	5.9375	0	0	0
284	5.221590517	6.9375	0	0	0
285	4.778409483	7.1875	0	0	0
286	5.221590517	7.9375	0	0	0
287	4.778409483	8.1875	0	0	0
288	5.221590517	8.5625	0	0	0
289	4.778409483	9.0625	0	0	0
290	5.221590517	9.0625	0	0	0
291	4.778409483	9.5625	0	0	0
292	5.221590517	9.5625	0	0	0
293	4.75	10	0	0	0
294	14.75	0	0	0	0
295	15.25	0	0	0	0
296	14.77840948	0.4375	0	0	0
297	15.22159052	0.5625	0	0	0
298	14.77840948	1.3125	0	0	0
299	15.22159052	1.3125	0	0	0
300	14.77840948	2.3125	0	0	0
301	15.22159052	2.3125	0	0	0
302	17.75	0	0	0	0
303	18.25	0	0	0	0
304	17.77840948	0.4375	0	0	0
305	18.22159052	0.8125	0	0	0
306	17.77840948	1.1875	0	0	0
307	18.22159052	1.6875	0	0	0
308	18.22159052	2.4375	0	0	0
309	15.22159052	3.1875	0	0	0
310	14.77840948	3.4375	0	0	0
311	15.22159052	3.9375	0	0	0
312	14.77840948	4.1875	0	0	0
313	15.22159052	4.4375	0	0	0
314	14.77840948	4.8125	0	0	0
315	15.25	5	0	0	0
316	18.22159052	3.1875	0	0	0
317	17.77840948	3.8125	0	0	0
318	18.22159052	4.0625	0	0	0
319	17.77840948	4.4375	0	0	0
320	18.22159052	4.6875	0	0	0
321	17.75	5	0	0	0
322	4.8125	0.1875	0	0	0
323	4.875	0	0	0	0
324	4.862762387	0.5625	0	0	0
325	4.778409483	0.9375	0	0	0
326	4.862762387	1.0625	0	0	0
327	4.862762387	1.3125	0	0	0
328	5.137237613	1.0625	0	0	0
329	5.137237613	0.8125	0	0	0
330	5.137237613	2.0625	0	0	0
331	5.137237613	1.8125	0	0	0
332	4.778409483	1.8125	0	0	0
333	4.862762387	2.0625	0	0	0
334	4.862762387	2.3125	0	0	0
335	5.137237613	3.3125	0	0	0
336	5.137237613	3.0625	0	0	0
337	4.778409483	2.9375	0	0	0
338	4.778409483	3.1875	0	0	0
339	4.862762387	3.3125	0	0	0
340	4.862762387	3.5625	0	0	0
341	5.221590517	5.1875	0	0	0
342	5.221590517	4.8125	0	0	0
343	5.137237613	4.6875	0	0	0
344	5.137237613	4.4375	0	0	0
345	4.778409483	4.1875	0	0	0
346	4.778409483	4.4375	0	0	0
347	4.862762387	4.5625	0	0	0
348	4.862762387	4.8125	0	0	0
349	5.221590517	6.3125	0	0	0
350	5.221590517	6.0625	0	0	0
351	5.137237613	5.9375	0	0	0
352	5.137237613	5.6875	0	0	0
353	4.778409483	5.4375	0	0	0
354	4.778409483	5.6875	0	0	0
355	4.862762387	5.8125	0	0	0
356	4.862762387	6.0625	0	0	0
357	5.221590517	7.4375	0	0	0
358	5.221590517	7.1875	0	0	0
359	5.137237613	7.0625	0	0	0
360	5.137237613	6.8125	0	0	0
361	4.778409483	6.6875	0	0	0
362	4.778409483	6.9375	0	0	0
363	4.862762387	7.0625	0	0	0
364	4.862762387	7.3125	0	0	0
365	5.221590517	8.1875	0	0	0
366	5.137237613	8.0625	0	0	0
367	5.137237613	7.8125	0	0	0
368	4.862762387	8.3125	0	0	0
369	4.778409483	7.8125	0	0	0
370	4.862762387	8.0625	0	0	0
371	5.221590517	8.8125	0	0	0
372	5.137237613	8.6875	0	0	0
373	5.137237613	8.4375	0	0	0
374	4.862762387	8.9375	0	0	0
375	4.862762387	9.1875	0	0	0
376	5.221590517	9.3125	0	0	0
377	5.137237613	9.1875	0	0	0
378	5.137237613	8.9375	0	0	0
379	4.862762387	9.6875	0	0	0
380	4.862762387	9.4375	0	0	0
381	5.137237613	9.6875	0	0	0
382	5.137237613	9.4375	0	0	0
383	4.875	10	0	0	0
384	14.8125	0.1875	0	0	0
385	14.875	0	0	0	0
386	15.1875	0.1875	0	0	0
387	15.125	0	0	0	0
388	14.86276239	0.5625	0	0	0
389	15.13723761	0.6875	0	0	0
390	15.13723761	0.4375	0	0	0
391	14.77840948	0.9375	0	0	0
392	14.86276239	1.1875	0	0	0
393	14.86276239	1.4375	0	0	0
394	15.13723761	1.4375	0	0	0
395	15.13723761	1.1875	0	0	0
396	14.77840948	1.9375	0	0	0
397	14.86276239	2.1875	0	0	0
398	14.86276239	2.4375	0	0	0
399	17.77840948	2.3125	0	0	0
400	15.22159052	2.6875	0	0	0
401	15.13723761	2.4375	0	0	0
402	15.13723761	2.1875	0	0	0
403	17.8125	0.1875	0	0	0
404	17.875	0	0	0	0
405	17.86276239	0.5625	0	0	0
406	18.13723761	0.9375	0	0	0
407	18.13723761	0.6875	0	0	0
408	17.77840948	0.9375	0	0	0
409	17.86276239	1.0625	0	0	0
410	17.86276239	1.3125	0	0	0
411	18.22159052	2.0625	0	0	0
412	18.13723761	1.8125	0	0	0
413	18.13723761	1.5625	0	0	0
414	18.22159052	2.8125	0	0	0
415	18.13723761	2.5625	0	0	0
416	18.13723761	2.3125	0	0	0
417	15.22159052	3.5625	0	0	0
418	15.13723761	3.3125	0	0	0
419	15.13723761	3.0625	0	0	0
420	14.86276239	3.5625	0	0	0
421	14.77840948	2.9375	0	0	0
422	14.77840948	3.1875	0	0	0
423	14.86276239	3.3125	0	0	0
424	15.22159052	4.1875	0	0	0
425	15.13723761	4.0625	0	0	0
426	15.13723761	3.8125	0	0	0
427	14.86276239	4.3125	0	0	0
428	14.77840948	3.9375	0	0	0
429	14.86276239	4.0625	0	0	0
430	15.22159052	4.6875	0	0	0
431	15.13723761	4.5625	0	0	0
432	15.13723761	4.3125	0	0	0
433	14.86276239	4.6875	0	0	0
434	14.7764	5.1118	0	0	0
435	15.125	5	0	0	0
436	18.22159052	3.5625	0	0	0
437	18.13723761	3.3125	0	0	0
438	18.13723761	3.0625	0	0	0
439	17.86276239	3.6875	0	0	0
440	17.86276239	3.9375	0	0	0
441	17.77840948	3.0625	0	0	0
442	18.22159052	4.3125	0	0	0
443	18.13723761	4.1875	0	0	0
444	18.13723761	3.9375	0	0	0
445	17.86276239	4.5625	0	0	0
446	17.77840948	4.1875	0	0	0
447	17.86276239	4.3125	0	0	0
448	18.25	5	0	0	0
449	18.13723761	4.8125	0	0	0
450	18.13723761	4.5625	0	0	0
451	4.875	0.3125	0	0	0
452	5.221590517	0.4375	0	0	0
453	5.1875	0.1875	0	0	0
454	5.125	0	0	0	0
455	4.888686083	0.6875	0	0	0
456	4.888686083	1.4375	0	0	0
457	5.111313917	1.1875	0	0	0
458	5.111313917	0.6875	0	0	0
459	5.111313917	2.1875	0	0	0
460	5.111313917	1.6875	0	0	0
461	4.862762387	1.6875	0	0	0
462	4.888686083	1.9375	0	0	0
463	4.888686083	2.4375	0	0	0
464	5.111313917	3.4375	0	0	0
465	5.111313917	2.9375	0	0	0
466	4.778409483	2.6875	0	0	0
467	4.862762387	2.8125	0	0	0
468	4.862762387	3.0625	0	0	0
469	4.888686083	3.6875	0	0	0
470	5.221590517	5.4375	0	0	0
471	5.137237613	5.3125	0	0	0
472	5.137237613	5.0625	0	0	0
473	5.111313917	4.3125	0	0	0
474	4.778409483	3.9375	0	0	0
475	4.862762387	4.0625	0	0	0
476	4.862762387	4.3125	0	0	0
477	4.888686083	4.9375	0	0	0
478	5.221590517	6.5625	0	0	0
479	5.137237613	6.4375	0	0	0
480	5.137237613	6.1875	0	0	0
481	5.111313917	5.5625	0	0	0
482	4.778409483	5.1875	0	0	0
483	4.862762387	5.3125	0	0	0
484	4.862762387	5.5625	0	0	0
485	4.888686083	6.1875	0	0	0
486	5.137237613	7.5625	0	0	0
487	5.137237613	7.3125	0	0	0
488	5.111313917	6.6875	0	0	0
489	4.778409483	6.4375	0	0	0
490	4.862762387	6.5625	0	0	0
491	4.862762387	6.8125	0	0	0
492	4.888686083	7.4375	0	0	0
493	5.111313917	7.6875	0	0	0
494	4.888686083	8.4375	0	0	0
495	4.862762387	7.6875	0	0	0
496	4.888686083	7.9375	0	0	0
497	5.111313917	8.3125	0	0	0
498	4.888686083	8.8125	0	0	0
499	4.888686083	9.3125	0	0	0
500	4.888686083	9.8125	0	0	0
501	14.875	0.3125	0	0	0
502	14.88868608	0.6875	0	0	0
503	15.11131392	0.8125	0	0	0
504	15.11131392	0.3125	0	0	0
505	14.88868608	1.0625	0	0	0
506	14.88868608	1.5625	0	0	0
507	15.11131392	1.5625	0	0	0
508	15.11131392	1.0625	0	0	0
509	14.86276239	1.8125	0	0	0
510	14.88868608	2.0625	0	0	0
511	14.88868608	2.5625	0	0	0
512	17.77840948	1.8125	0	0	0
513	17.77840948	2.0625	0	0	0
514	17.86276239	2.1875	0	0	0
515	17.86276239	2.4375	0	0	0
516	15.13723761	2.8125	0	0	0
517	15.11131392	2.5625	0	0	0
518	15.11131392	2.0625	0	0	0
519	17.875	0.3125	0	0	0
520	18.22159052	0.3125	0	0	0
521	18.125	0	0	0	0
522	17.88868608	0.6875	0	0	0
523	18.11131392	1.0625	0	0	0
524	18.11131392	0.5625	0	0	0
525	17.88868608	1.4375	0	0	0
526	18.11131392	1.9375	0	0	0
527	18.11131392	1.4375	0	0	0
528	18.11131392	2.6875	0	0	0
529	18.11131392	2.1875	0	0	0
530	15.11131392	3.4375	0	0	0
531	15.11131392	2.9375	0	0	0
532	14.88868608	3.6875	0	0	0
533	14.86276239	2.8125	0	0	0
534	14.86276239	3.0625	0	0	0
535	15.11131392	3.6875	0	0	0
536	14.88868608	4.4375	0	0	0
537	15.13723761	4.8125	0	0	0
538	18.13723761	3.6875	0	0	0
539	18.11131392	3.4375	0	0	0
540	18.11131392	2.9375	0	0	0
541	17.88868608	3.5625	0	0	0
542	17.88868608	4.0625	0	0	0
543	17.77840948	2.8125	0	0	0
544	17.86276239	2.9375	0	0	0
545	17.86276239	3.1875	0	0	0
546	18.11131392	3.8125	0	0	0
547	17.88868608	4.6875	0	0	0
548	18.125	5	0	0	0
549	18.11131392	4.4375	0	0	0
550	17.875	5	0	0	0
551	4.735186582	0.304281709	0	0	0
552	5.125	0.3125	0	0	0
553	4.891704745	0.8125	0	0	0
554	4.654133719	0.670955562	0	0	0
555	4.891704745	1.5625	0	0	0
556	4.654133719	1.420955562	0	0	0
557	5.221590517	1.4375	0	0	0
558	5.108295255	1.3125	0	0	0
559	5.108295255	0.5625	0	0	0
560	5.345866281	0.704044438	0	0	0
561	5.221590517	2.5625	0	0	0
562	5.108295255	2.3125	0	0	0
563	5.345866281	2.170955562	0	0	0
564	5.108295255	1.5625	0	0	0
565	4.726854693	1.96912601	0	0	0
566	4.891704745	2.5625	0	0	0
567	5.221590517	3.8125	0	0	0
568	5.108295255	3.5625	0	0	0
569	5.345866281	3.420955562	0	0	0
570	5.108295255	2.8125	0	0	0
571	5.345866281	2.954044438	0	0	0
572	4.654133719	2.420955562	0	0	0
573	4.891704745	3.8125	0	0	0
574	5.111313917	4.9375	0	0	0
575	5.108295255	4.1875	0	0	0
576	5.345866281	4.329044438	0	0	0
577	4.654133719	3.670955562	0	0	0
578	4.891704745	5.0625	0	0	0
579	5.273145307	5.59412601	0	0	0
580	4.654133719	4.920955562	0	0	0
581	4.891704745	6.3125	0	0	0
582	5.273145307	6.71912601	0	0	0
583	4.654133719	6.170955562	0	0	0
584	4.891704745	7.5625	0	0	0
585	4.654133719	7.420955562	0	0	0
586	5.345866281	7.704044438	0	0	0
587	4.891704745	8.5625	0	0	0
588	4.654133719	8.420955562	0	0	0
589	4.726854693	7.96912601	0	0	0
590	5.273145307	8.34412601	0	0	0
591	4.654133719	8.829044438	0	0	0
592	4.654133719	9.295955562	0	0	0
593	4.666703445	9.793348732	0	0	0
594	14.73518658	0.304281709	0	0	0
595	14.89170474	0.8125	0	0	0
596	14.65413372	0.670955562	0	0	0
597	15.10829526	0.9375	0	0	0
598	15.34586628	0.795955562	0	0	0
599	15.29604822	0.339376185	0	0	0
600	14.72685469	1.09412601	0	0	0
601	14.89170474	1.6875	0	0	0
602	14.65413372	1.545955562	0	0	0
603	15.22159052	1.8125	0	0	0
604	15.10829526	1.6875	0	0	0
605	14.72685469	2.09412601	0	0	0
606	14.89170474	2.6875	0	0	0
607	14.65413372	2.545955562	0	0	0
608	17.86276239	1.6875	0	0	0
609	17.86276239	1.9375	0	0	0
610	17.88868608	2.5625	0	0	0
611	15.27314531	2.53087399	0	0	0
612	15.10829526	1.9375	0	0	0
613	17.73518658	0.304281709	0	0	0
614	18.13723761	0.1875	0	0	0
615	17.89170474	0.8125	0	0	0
616	17.65413372	0.670955562	0	0	0
617	18.10829526	1.1875	0	0	0
618	18.34586628	1.045955562	0	0	0
619	18.10829526	0.4375	0	0	0
620	18.34586628	0.579044438	0	0	0
621	17.89170474	1.5625	0	0	0
622	17.65413372	1.420955562	0	0	0
623	18.27314531	1.90587399	0	0	0
624	18.34586628	1.454044438	0	0	0
625	18.27314531	2.65587399	0	0	0
626	18.27314531	2.21912601	0	0	0
627	15.27314531	3.40587399	0	0	0
628	15.34586628	2.954044438	0	0	0
629	14.89170474	3.8125	0	0	0
630	14.65413372	3.670955562	0	0	0
631	15.27314531	3.71912601	0	0	0
632	14.89170474	4.5625	0	0	0
633	14.65413372	4.420955562	0	0	0
634	18.27314531	3.40587399	0	0	0
635	18.27314531	2.96912601	0	0	0
636	17.89170474	3.4375	0	0	0
637	17.65413372	3.579044438	0	0	0
638	17.72685469	4.03087399	0	0	0
639	18.34586628	3.829044438	0	0	0
640	17.89170474	4.8125	0	0	0
641	17.65413372	4.670955562	0	0	0
642	18.27314531	4.46912601	0	0	0
643	4.624348024	0.146919961	0	0	0
644	5.264813418	0.304281709	0	0	0
645	4.766206694	0.75299424	0	0	0
646	4.520638753	0.447513135	0	0	0
647	4.766206694	1.50299424	0	0	0
648	5.345866281	1.704044438	0	0	0
649	5.345866281	1.170955562	0	0	0
650	5.233793306	0.62200576	0	0	0
651	5.108253184	2.4375	0	0	0
652	5.233793306	2.25299424	0	0	0
653	5.137237613	3.9375	0	0	0
654	5.108253184	3.6875	0	0	0
655	5.233793306	3.50299424	0	0	0
656	5.108253184	2.6875	0	0	0
657	5.233793306	2.87200576	0	0	0
658	4.766206694	2.50299424	0	0	0
659	5.273145307	4.96912601	0	0	0
660	5.108253184	4.0625	0	0	0
661	5.233793306	4.24700576	0	0	0
662	4.766206694	3.75299424	0	0	0
663	4.766206694	5.00299424	0	0	0
664	4.766206694	6.25299424	0	0	0
665	4.766206694	7.50299424	0	0	0
666	4.891746816	8.6875	0	0	0
667	4.766206694	8.50299424	0	0	0
668	14.62434802	0.146919961	0	0	0
669	14.76620669	0.75299424	0	0	0
670	14.52063875	0.447513135	0	0	0
671	15.34586628	1.079044438	0	0	0
672	15.23379331	0.87799424	0	0	0
673	14.76620669	1.62799424	0	0	0
674	15.34586628	2.079044438	0	0	0
675	15.34586628	1.545955562	0	0	0
676	14.76620669	2.62799424	0	0	0
677	17.89170474	2.6875	0	0	0
678	17.65413372	2.545955562	0	0	0
679	17.62434802	0.146919961	0	0	0
680	17.76620669	0.75299424	0	0	0
681	17.52063875	0.447513135	0	0	0
682	18.10825318	1.3125	0	0	0
683	18.23379331	1.12799424	0	0	0
684	18.23379331	0.49700576	0	0	0
685	17.76620669	1.50299424	0	0	0
686	14.76620669	3.75299424	0	0	0
687	14.76620669	4.50299424	0	0	0
688	17.89174682	3.3125	0	0	0
689	17.76620669	3.49700576	0	0	0
690	17.76620669	4.75299424	0	0	0
691	5.375651977	0.146919961	0	0	0
692	5.479361247	0.447513135	0	0	0
693	4.604488711	0.85634631	0	0	0
694	4.564738262	1.660649368	0	0	0
695	5.233793306	1.62200576	0	0	0
696	5.233793306	1.25299424	0	0	0
697	5.435261738	2.410649368	0	0	0
698	5.435261738	3.660649368	0	0	0
699	5.435261738	2.714350632	0	0	0
700	4.604488711	2.60634631	0	0	0
701	5.328384036	4.047682548	0	0	0
702	4.604488711	3.85634631	0	0	0
703	4.604488711	5.10634631	0	0	0
704	4.604488711	6.35634631	0	0	0
705	4.564738262	7.660649368	0	0	0
706	4.766203709	8.746963441	0	0	0
707	14.60448871	0.85634631	0	0	0
708	15.3634153	0.9375	0	0	0
709	14.56473826	1.785649368	0	0	0
710	15.23379331	1.99700576	0	0	0
711	15.23379331	1.62799424	0	0	0
712	14.56473826	2.785649368	0	0	0
713	17.76620669	2.62799424	0	0	0
714	17.60448871	0.85634631	0	0	0
715	18.23379629	1.371963441	0	0	0
716	18.39551129	0.39365369	0	0	0
717	17.56473826	1.660649368	0	0	0
718	14.60448871	3.85634631	0	0	0
719	14.56473826	4.660649368	0	0	0
720	17.56473826	3.339350632	0	0	0
721	17.60886224	4.850371636	0	0	0
722	5.369947737	0.553576039	0	0	0
723	5.395511289	1.51865369	0	0	0
724	5.364005825	4.18669328	0	0	0
725	4.590783266	8.625	0	0	0
726	15.60556003	0.835618218	0	0	0
727	15.39551129	1.89365369	0	0	0
728	17.60448871	2.73134631	0	0	0
729	18.40914894	1.249976695	0	0	0
730	17.72490887	3.285325232	0	0	0
731	5.385513226	1.342687964	0	0	0
732	5.592622609	4.054040309	0	0	0
733	15.54566286	1.031955589	0	0	0
734	15.38551323	1.717687964	0	0	0
735	5.574319665	4.285824505	0	0	0
736	5.3849	9.80755	0	0	0
737	14.86276239	4.9375	0	0	0
738	18.30853944	4.837136801	0	0	0
739	15.30853944	4.837136801	0	0	0
740	5.525022619	5.424420585	0	0	0
741	5.525022619	6.549420585	0	0	0
742	5.525022619	8.174420585	0	0	0
743	18.30853944	0.162863199	0	0	0
744	18.48528671	2.0625	0	0	0
745	15.52502262	2.700579415	0	0	0
746	15.48528671	3.5625	0	0	0
747	18.48528671	2.8125	0	0	0
748	18.52502262	3.575579415	0	0	0
749	17.47497738	4.200579415	0	0	0
750	18.52502262	4.299420585	0	0	0
751	4.59810771	1.839949985	0	0	0
752	4.59810771	7.839949985	0	0	0
753	14.59810771	1.964949985	0	0	0
754	5.58408142	0.665007931	0	0	0
755	17.58460369	3.133802389	0	0	0
756	15.67012393	1.561538668	0	0	0
757	5.525022619	4.799420585	0	0	0
758	14.69228785	4.96157853	0	0	0
759	18.48513119	4.634445312	0	0	0
760	15.53032975	4.60818195	0	0	0
761	5.702450946	1.412947019	0	0	0
762	15.61201963	1.793085167	0	0	0
763	5.581868178	1.206913803	0	0	0
764	15.3844005	0.161500841	0	0	0
765	4.37734968	0.229888966	0	0	0
766	14.37734968	0.229888966	0	0	0
767	17.37734968	0.229888966	0	0	0
768	5.622650321	0.229888966	0	0	0
769	4.614188792	1.0625	0	0	0
770	4.364105612	0.692632645	0	0	0
771	4.614188792	2.8125	0	0	0
772	4.614188792	4.0625	0	0	0
773	4.614188792	5.3125	0	0	0
774	4.614188792	6.5625	0	0	0
775	14.36410561	0.692632645	0	0	0
776	17.61418879	1.0625	0	0	0
777	17.36410561	0.692632645	0	0	0
778	18.69933544	0.574355966	0	0	0
779	14.61418879	4.0625	0	0	0
780	14.30066456	3.675644034	0	0	0
781	17.28918131	4.732203098	0	0	0
782	15.50633535	1.3125	0	0	0
783	17.30066456	2.550644034	0	0	0
784	4.433487745	2.132770882	0	0	0
785	4.433487745	8.132770882	0	0	0
786	14.43348775	2.257770882	0	0	0
787	17.61599272	2.933634004	0	0	0
788	15.92366344	1.039968057	0	0	0
789	5.622311811	1.678730134	0	0	0
790	15.59851886	2.04735872	0	0	0
791	15.72849669	0.285676436	0	0	0
792	4.350038116	0.971623942	0	0	0
793	4.553579607	3.0625	0	0	0
794	4.553579607	4.3125	0	0	0
795	4.553579607	5.5625	0	0	0
796	4.553579607	6.8125	0	0	0
797	17.35003812	0.971623942	0	0	0
798	14.32970805	3.972580525	0	0	0
799	17.47494374	4.721160773	0	0	0
800	17.21029065	3.201360583	0	0	0
801	4.336837266	2.43533057	0	0	0
802	4.263572456	1.809454502	0	0	0
803	4.263572456	7.809454502	0	0	0
804	14.26357246	1.934454502	0	0	0
805	17.32917656	2.848474141	0	0	0
806	15.51536521	0.337432554	0	0	0
