1	0.00E+00	0.00E+00	3.23E-01
2	0.00E+00	5.00E-02	2.72E-01
3	0.00E+00	1.00E-01	2.18E-01
4	0.00E+00	1.50E-01	1.62E-01
5	0.00E+00	2.00E-01	1.00E-01
6	4.99E-02	0.00E+00	3.25E-01
7	4.99E-02	5.00E-02	2.73E-01
8	4.99E-02	1.00E-01	2.20E-01
9	4.99E-02	1.50E-01	1.63E-01
10	4.99E-02	2.00E-01	1.05E-01
11	4.99E-02	2.25E-01	7.49E-02
12	1.00E-01	0.00E+00	3.28E-01
13	1.00E-01	5.00E-02	2.77E-01
14	1.00E-01	1.00E-01	2.24E-01
15	1.00E-01	1.50E-01	1.68E-01
16	1.00E-01	2.00E-01	1.10E-01
17	1.00E-01	2.25E-01	8.01E-02
18	1.00E-01	2.50E-01	4.99E-02
19	1.50E-01	0.00E+00	3.34E-01
20	1.50E-01	5.00E-02	2.83E-01
21	1.50E-01	1.00E-01	2.30E-01
22	1.50E-01	1.50E-01	1.75E-01
23	1.50E-01	2.00E-01	1.17E-01
24	1.50E-01	2.25E-01	8.73E-02
25	1.50E-01	2.50E-01	5.65E-02
26	1.50E-01	2.75E-01	2.50E-02
27	2.00E-01	0.00E+00	3.42E-01
28	2.00E-01	5.00E-02	2.91E-01
29	2.00E-01	1.00E-01	2.38E-01
30	2.00E-01	1.50E-01	1.84E-01
31	2.00E-01	2.00E-01	1.27E-01
32	2.00E-01	2.25E-01	9.80E-02
33	2.00E-01	2.50E-01	6.75E-02
34	2.00E-01	2.75E-01	3.53E-02
35	2.00E-01	3.00E-01	0.00E+00
36	2.60E-01	0.00E+00	3.53E-01
37	2.60E-01	5.00E-02	3.03E-01
38	2.60E-01	1.00E-01	2.51E-01
39	2.60E-01	1.50E-01	1.98E-01
40	2.60E-01	2.00E-01	1.43E-01
41	2.60E-01	2.25E-01	1.15E-01
42	2.60E-01	2.50E-01	8.75E-02
43	2.60E-01	2.75E-01	5.97E-02
44	2.60E-01	3.00E-01	3.29E-02
45	2.60E-01	3.30E-01	0.00E+00
46	3.20E-01	0.00E+00	3.66E-01
47	3.20E-01	5.00E-02	3.16E-01
48	3.20E-01	1.00E-01	2.65E-01
49	3.20E-01	1.50E-01	2.13E-01
50	3.20E-01	2.00E-01	1.61E-01
51	3.20E-01	2.25E-01	1.35E-01
52	3.20E-01	2.50E-01	1.09E-01
53	3.20E-01	2.75E-01	8.35E-02
54	3.20E-01	3.00E-01	5.82E-02
55	3.20E-01	3.30E-01	2.89E-02
56	3.20E-01	3.60E-01	0.00E+00
57	3.80E-01	0.00E+00	3.81E-01
58	3.80E-01	5.00E-02	3.31E-01
59	3.80E-01	1.00E-01	2.80E-01
60	3.80E-01	1.50E-01	2.29E-01
61	3.80E-01	2.00E-01	1.79E-01
62	3.80E-01	2.25E-01	1.54E-01
63	3.80E-01	2.50E-01	1.29E-01
64	3.80E-01	2.75E-01	1.05E-01
65	3.80E-01	3.00E-01	8.05E-02
66	3.80E-01	3.30E-01	5.24E-02
67	3.80E-01	3.60E-01	2.55E-02
68	3.80E-01	3.90E-01	0.00E+00
69	4.40E-01	0.00E+00	3.96E-01
70	4.40E-01	5.00E-02	3.46E-01
71	4.40E-01	1.00E-01	2.95E-01
72	4.40E-01	1.50E-01	2.46E-01
73	4.40E-01	2.00E-01	1.96E-01
74	4.40E-01	2.25E-01	1.72E-01
75	4.40E-01	2.50E-01	1.47E-01
76	4.40E-01	2.75E-01	1.23E-01
77	4.40E-01	3.00E-01	9.98E-02
78	4.40E-01	3.30E-01	7.20E-02
79	4.40E-01	3.60E-01	4.47E-02
80	4.40E-01	3.90E-01	1.78E-02
81	4.40E-01	4.20E-01	-8.15E-03
82	5.00E-01	0.00E+00	4.10E-01
83	5.00E-01	5.00E-02	3.61E-01
84	5.00E-01	1.00E-01	3.11E-01
85	5.00E-01	1.50E-01	2.61E-01
86	5.00E-01	2.00E-01	2.13E-01
87	5.00E-01	2.25E-01	1.88E-01
88	5.00E-01	2.50E-01	1.64E-01
89	5.00E-01	2.75E-01	1.40E-01
90	5.00E-01	3.00E-01	1.17E-01
91	5.00E-01	3.30E-01	8.87E-02
92	5.00E-01	3.60E-01	6.12E-02
93	5.00E-01	3.90E-01	3.40E-02
94	5.00E-01	4.20E-01	7.05E-03
95	5.00E-01	4.50E-01	-1.94E-02
96	5.60E-01	0.00E+00	4.25E-01
97	5.60E-01	5.00E-02	3.75E-01
98	5.60E-01	1.00E-01	3.26E-01
99	5.60E-01	1.50E-01	2.76E-01
100	5.60E-01	2.00E-01	2.28E-01
101	5.60E-01	2.25E-01	2.04E-01
102	5.60E-01	2.50E-01	1.80E-01
103	5.60E-01	2.75E-01	1.56E-01
104	5.60E-01	3.00E-01	1.32E-01
105	5.60E-01	3.30E-01	1.04E-01
106	5.60E-01	3.60E-01	7.62E-02
107	5.60E-01	3.90E-01	4.86E-02
108	5.60E-01	4.20E-01	2.12E-02
109	5.60E-01	4.50E-01	-5.82E-03
110	5.60E-01	4.80E-01	-3.26E-02
111	6.20E-01	0.00E+00	4.39E-01
112	6.20E-01	5.00E-02	3.90E-01
113	6.20E-01	1.00E-01	3.40E-01
114	6.20E-01	1.50E-01	2.91E-01
115	6.20E-01	2.00E-01	2.42E-01
116	6.20E-01	2.25E-01	2.18E-01
117	6.20E-01	2.50E-01	1.94E-01
118	6.20E-01	2.75E-01	1.70E-01
119	6.20E-01	3.00E-01	1.47E-01
120	6.20E-01	3.30E-01	1.18E-01
121	6.20E-01	3.60E-01	9.02E-02
122	6.20E-01	3.90E-01	6.23E-02
123	6.20E-01	4.20E-01	3.46E-02
124	6.20E-01	4.50E-01	7.11E-03
125	6.20E-01	4.80E-01	-2.02E-02
126	6.20E-01	5.10E-01	-4.73E-02
127	6.80E-01	0.00E+00	4.53E-01
128	6.80E-01	5.00E-02	4.03E-01
129	6.80E-01	1.00E-01	3.54E-01
130	6.80E-01	1.50E-01	3.05E-01
131	6.80E-01	2.00E-01	2.56E-01
132	6.80E-01	2.25E-01	2.32E-01
133	6.80E-01	2.50E-01	2.08E-01
134	6.80E-01	2.75E-01	1.84E-01
135	6.80E-01	3.00E-01	1.60E-01
136	6.80E-01	3.30E-01	1.32E-01
137	6.80E-01	3.60E-01	1.03E-01
138	6.80E-01	3.90E-01	7.51E-02
139	6.80E-01	4.20E-01	4.71E-02
140	6.80E-01	4.50E-01	1.93E-02
141	6.80E-01	4.80E-01	-8.45E-03
142	6.80E-01	5.10E-01	-3.60E-02
143	6.80E-01	5.40E-01	-6.33E-02
144	7.40E-01	0.00E+00	4.66E-01
145	7.40E-01	5.00E-02	4.17E-01
146	7.40E-01	1.00E-01	3.67E-01
147	7.40E-01	1.50E-01	3.18E-01
148	7.40E-01	2.00E-01	2.69E-01
149	7.40E-01	2.25E-01	2.45E-01
150	7.40E-01	2.50E-01	2.21E-01
151	7.40E-01	2.75E-01	1.97E-01
152	7.40E-01	3.00E-01	1.73E-01
153	7.40E-01	3.30E-01	1.44E-01
154	7.40E-01	3.60E-01	1.16E-01
155	7.40E-01	3.90E-01	8.74E-02
156	7.40E-01	4.20E-01	5.91E-02
157	7.40E-01	4.50E-01	3.09E-02
158	7.40E-01	4.80E-01	2.80E-03
159	7.40E-01	5.10E-01	-2.52E-02
160	7.40E-01	5.40E-01	-5.31E-02
161	7.40E-01	5.70E-01	-8.07E-02
162	8.00E-01	0.00E+00	4.79E-01
163	8.00E-01	5.00E-02	4.29E-01
164	8.00E-01	1.00E-01	3.80E-01
165	8.00E-01	1.50E-01	3.31E-01
166	8.00E-01	2.00E-01	2.82E-01
167	8.00E-01	2.25E-01	2.58E-01
168	8.00E-01	2.50E-01	2.33E-01
169	8.00E-01	2.75E-01	2.09E-01
170	8.00E-01	3.00E-01	1.85E-01
171	8.00E-01	3.30E-01	1.56E-01
172	8.00E-01	3.60E-01	1.28E-01
173	8.00E-01	3.90E-01	9.92E-02
174	8.00E-01	4.20E-01	7.07E-02
175	8.00E-01	4.50E-01	4.22E-02
176	8.00E-01	4.80E-01	1.37E-02
177	8.00E-01	5.10E-01	-1.48E-02
178	8.00E-01	5.40E-01	-4.33E-02
179	8.00E-01	5.70E-01	-7.20E-02
180	8.00E-01	6.00E-01	-1.01E-01
181	8.50E-01	0.00E+00	4.90E-01
182	8.50E-01	5.00E-02	4.40E-01
183	8.50E-01	1.00E-01	3.90E-01
184	8.50E-01	1.50E-01	3.41E-01
185	8.50E-01	2.00E-01	2.92E-01
186	8.50E-01	2.25E-01	2.68E-01
187	8.50E-01	2.50E-01	2.43E-01
188	8.50E-01	2.75E-01	2.19E-01
189	8.50E-01	3.00E-01	1.95E-01
190	8.50E-01	3.30E-01	1.66E-01
191	8.50E-01	3.60E-01	1.38E-01
192	8.50E-01	3.90E-01	1.09E-01
193	8.50E-01	4.20E-01	8.01E-02
194	8.50E-01	4.50E-01	5.15E-02
195	8.50E-01	4.80E-01	2.28E-02
196	8.50E-01	5.10E-01	-5.96E-03
197	8.50E-01	5.40E-01	-3.48E-02
198	8.50E-01	5.70E-01	-6.40E-02
199	8.50E-01	6.00E-01	-9.36E-02
200	8.50E-01	6.25E-01	-1.16E-01
201	9.00E-01	0.00E+00	5.00E-01
202	9.00E-01	5.00E-02	4.50E-01
203	9.00E-01	1.00E-01	4.00E-01
204	9.00E-01	1.50E-01	3.51E-01
205	9.00E-01	2.00E-01	3.02E-01
206	9.00E-01	2.25E-01	2.78E-01
207	9.00E-01	2.50E-01	2.53E-01
208	9.00E-01	2.75E-01	2.29E-01
209	9.00E-01	3.00E-01	2.05E-01
210	9.00E-01	3.30E-01	1.76E-01
211	9.00E-01	3.60E-01	1.47E-01
212	9.00E-01	3.90E-01	1.18E-01
213	9.00E-01	4.20E-01	8.95E-02
214	9.00E-01	4.50E-01	6.08E-02
215	9.00E-01	4.80E-01	3.20E-02
216	9.00E-01	5.10E-01	3.17E-03
217	9.00E-01	5.40E-01	-2.58E-02
218	9.00E-01	5.70E-01	-5.49E-02
219	9.00E-01	6.00E-01	-8.43E-02
220	9.00E-01	6.25E-01	-1.00E-01
221	9.00E-01	6.50E-01	-1.19E-01
222	9.50E-01	0.00E+00	5.09E-01
223	9.50E-01	5.00E-02	4.59E-01
224	9.50E-01	1.00E-01	4.10E-01
225	9.50E-01	1.50E-01	3.60E-01
226	9.50E-01	2.00E-01	3.12E-01
227	9.50E-01	2.25E-01	2.87E-01
228	9.50E-01	2.50E-01	2.63E-01
229	9.50E-01	2.75E-01	2.39E-01
230	9.50E-01	3.00E-01	2.14E-01
231	9.50E-01	3.30E-01	1.85E-01
232	9.50E-01	3.60E-01	1.57E-01
233	9.50E-01	3.90E-01	1.28E-01
234	9.50E-01	4.20E-01	9.89E-02
235	9.50E-01	4.50E-01	7.01E-02
236	9.50E-01	4.80E-01	4.14E-02
237	9.50E-01	5.10E-01	1.26E-02
238	9.50E-01	5.40E-01	-1.63E-02
239	9.50E-01	5.70E-01	-4.51E-02
240	9.50E-01	6.00E-01	-7.41E-02
241	9.50E-01	6.25E-01	-7.91E-02
242	9.50E-01	6.50E-01	-8.49E-02
243	9.50E-01	6.75E-01	-9.84E-02
244	1.00E+00	0.00E+00	5.19E-01
245	1.00E+00	5.00E-02	4.69E-01
246	1.00E+00	1.00E-01	4.19E-01
247	1.00E+00	1.50E-01	3.70E-01
248	1.00E+00	2.00E-01	3.21E-01
249	1.00E+00	2.25E-01	2.96E-01
250	1.00E+00	2.50E-01	2.72E-01
251	1.00E+00	2.75E-01	2.48E-01
252	1.00E+00	3.00E-01	2.24E-01
253	1.00E+00	3.30E-01	1.95E-01
254	1.00E+00	3.60E-01	1.66E-01
255	1.00E+00	3.90E-01	1.37E-01
