518	1.54	0.97	-1.20E-01
519	1.6	0	6.08E-01
520	1.6	0.05	5.58E-01
521	1.6	0.1001	5.08E-01
522	1.6	0.1501	4.59E-01
523	1.6	0.2	4.10E-01
524	1.6	0.2251	3.86E-01
525	1.6	0.2501	3.62E-01
526	1.6	0.275	3.38E-01
527	1.6	0.3	3.14E-01
528	1.6	0.33	2.85E-01
529	1.6	0.36	2.56E-01
530	1.6	0.39	2.28E-01
531	1.6	0.42	1.99E-01
532	1.6	0.45	1.71E-01
533	1.6	0.48	1.43E-01
534	1.6	0.51	1.15E-01
535	1.6	0.54	8.69E-02
536	1.6	0.57	5.91E-02
537	1.6	0.6	3.14E-02
538	1.6	0.6251	5.74E-02
539	1.6	0.65	8.32E-02
540	1.6	0.675	1.09E-01
541	1.6	0.7	1.35E-01
542	1.6	0.73	1.08E-01
543	1.6	0.76	8.03E-02
544	1.6	0.79	5.30E-02
545	1.6	0.82	2.59E-02
546	1.6	0.85	-1.18E-03
547	1.6	0.88	-2.81E-02
548	1.6	0.91	-5.49E-02
549	1.6	0.94	-8.15E-02
550	1.6	0.97	-1.08E-01
551	1.6	1	-1.34E-01
552	1.6399	0	6.12E-01
553	1.6399	0.05	5.62E-01
554	1.6399	0.1001	5.13E-01
555	1.6399	0.1501	4.63E-01
556	1.6399	0.2	4.15E-01
557	1.6399	0.2251	3.90E-01
558	1.6399	0.2501	3.66E-01
559	1.6399	0.275	3.42E-01
560	1.6399	0.3001	3.18E-01
561	1.6399	0.33	2.89E-01
562	1.6399	0.36	2.61E-01
563	1.6399	0.3901	2.32E-01
564	1.6399	0.4201	2.04E-01
565	1.6399	0.4501	1.75E-01
566	1.6399	0.4801	1.47E-01
567	1.6399	0.5101	1.19E-01
568	1.6399	0.5401	9.13E-02
569	1.6399	0.57	6.36E-02
570	1.6399	0.6	3.60E-02
571	1.6399	0.6251	6.23E-02
572	1.6399	0.65	8.85E-02
573	1.6399	0.675	1.15E-01
574	1.6399	0.7	1.41E-01
575	1.6399	0.73	1.14E-01
576	1.6399	0.76	8.66E-02
577	1.6399	0.7901	5.93E-02
578	1.6399	0.8201	3.22E-02
579	1.6399	0.85	5.35E-03
580	1.6399	0.8801	-2.15E-02
581	1.6399	0.9101	-4.81E-02
582	1.6399	0.9401	-7.45E-02
583	1.6399	0.9701	-1.01E-01
584	1.6399	1	-1.26E-01
585	1.6799	0	6.16E-01
586	1.6799	0.05	5.66E-01
587	1.6799	0.1001	5.17E-01
588	1.6799	0.1501	4.68E-01
589	1.6799	0.2	4.19E-01
590	1.6799	0.2251	3.94E-01
591	1.6799	0.2501	3.70E-01
592	1.6799	0.275	3.46E-01
593	1.6799	0.3	3.22E-01
594	1.6799	0.33	2.93E-01
595	1.6799	0.36	2.65E-01
596	1.6799	0.3901	2.36E-01
597	1.6799	0.42	2.08E-01
598	1.6799	0.4501	1.80E-01
599	1.6799	0.48	1.52E-01
600	1.6799	0.51	1.24E-01
601	1.6799	0.5401	9.56E-02
602	1.6799	0.5701	6.78E-02
603	1.6799	0.6	4.03E-02
604	1.6799	0.6251	6.70E-02
605	1.6799	0.65	9.37E-02
606	1.6799	0.675	1.20E-01
607	1.6799	0.7	1.47E-01
608	1.6799	0.73	1.20E-01
609	1.6799	0.76	9.26E-02
610	1.6799	0.79	6.55E-02
611	1.6799	0.82	3.85E-02
612	1.6799	0.85	1.16E-02
613	1.6799	0.88	-1.50E-02
614	1.6799	0.9101	-4.16E-02
615	1.6799	0.9401	-6.78E-02
616	1.6799	0.9701	-9.38E-02
617	1.6799	1	-1.19E-01
618	1.72	0	6.20E-01
619	1.72	0.05	5.70E-01
620	1.72	0.1001	5.21E-01
621	1.72	0.1501	4.71E-01
622	1.72	0.2	4.23E-01
623	1.72	0.2251	3.98E-01
624	1.72	0.2501	3.74E-01
625	1.72	0.275	3.50E-01
626	1.72	0.3	3.26E-01
627	1.72	0.33	2.97E-01
628	1.72	0.36	2.69E-01
629	1.72	0.39	2.40E-01
630	1.72	0.42	2.12E-01
631	1.72	0.45	1.84E-01
632	1.72	0.48	1.56E-01
633	1.72	0.51	1.28E-01
634	1.72	0.54	9.97E-02
635	1.72	0.57	7.20E-02
636	1.72	0.6	4.44E-02
637	1.72	0.6251	7.15E-02
638	1.72	0.65	9.86E-02
639	1.72	0.675	1.26E-01
640	1.72	0.7	1.53E-01
641	1.72	0.73	1.26E-01
642	1.72	0.76	9.84E-02
643	1.72	0.79	7.13E-02
644	1.72	0.82	4.44E-02
645	1.72	0.85	1.76E-02
646	1.72	0.88	-8.97E-03
647	1.72	0.9101	-3.54E-02
648	1.72	0.9401	-6.16E-02
649	1.72	0.9701	-8.74E-02
650	1.72	1	-1.13E-01
651	1.7599	0	6.24E-01
652	1.7599	0.05	5.74E-01
653	1.7599	0.1001	5.24E-01
654	1.7599	0.1501	4.75E-01
655	1.7599	0.2	4.26E-01
656	1.7599	0.2251	4.02E-01
657	1.7599	0.2501	3.78E-01
658	1.7599	0.275	3.54E-01
659	1.7599	0.3	3.30E-01
660	1.7599	0.33	3.01E-01
661	1.7599	0.36	2.73E-01
662	1.7599	0.3901	2.44E-01
663	1.7599	0.42	2.16E-01
664	1.7599	0.45	1.87E-01
665	1.7599	0.48	1.59E-01
666	1.7599	0.51	1.31E-01
667	1.7599	0.54	1.04E-01
668	1.7599	0.57	7.58E-02
669	1.7599	0.6	4.82E-02
670	1.7599	0.6251	7.58E-02
671	1.7599	0.65	1.03E-01
672	1.7599	0.675	1.31E-01
673	1.7599	0.7	1.59E-01
674	1.7599	0.73	1.31E-01
675	1.7599	0.76	1.04E-01
676	1.7599	0.7901	7.67E-02
677	1.7599	0.82	4.99E-02
678	1.7599	0.85	2.32E-02
679	1.7599	0.88	-3.31E-03
680	1.7599	0.9101	-2.97E-02
681	1.7599	0.9401	-5.58E-02
682	1.7599	0.9701	-8.16E-02
683	1.7599	1	-1.07E-01
684	1.7999	0	6.27E-01
685	1.7999	0.05	5.77E-01
686	1.7999	0.1001	5.28E-01
687	1.7999	0.1501	4.79E-01
688	1.7999	0.2	4.30E-01
689	1.7999	0.2251	4.06E-01
690	1.7999	0.2501	3.81E-01
691	1.7999	0.275	3.57E-01
692	1.7999	0.3	3.33E-01
693	1.7999	0.3301	3.05E-01
694	1.7999	0.36	2.76E-01
695	1.7999	0.39	2.48E-01
696	1.7999	0.42	2.19E-01
697	1.7999	0.45	1.91E-01
698	1.7999	0.48	1.63E-01
699	1.7999	0.51	1.35E-01
700	1.7999	0.5401	1.07E-01
701	1.7999	0.5701	7.94E-02
702	1.7999	0.6	5.19E-02
703	1.7999	0.6251	7.98E-02
704	1.7999	0.65	1.08E-01
705	1.7999	0.675	1.36E-01
706	1.7999	0.7	1.64E-01
707	1.7999	0.73	1.36E-01
708	1.7999	0.76	1.09E-01
709	1.7999	0.7901	8.19E-02
710	1.7999	0.82	5.51E-02
711	1.7999	0.85	2.85E-02
712	1.7999	0.8801	1.92E-03
713	1.7999	0.9101	-2.43E-02
714	1.7999	0.9401	-5.04E-02
715	1.7999	0.9701	-7.62E-02
716	1.7999	1	-1.02E-01
717	1.84	0	6.30E-01
718	1.84	0.05	5.81E-01
719	1.84	0.1001	5.31E-01
720	1.84	0.1501	4.82E-01
721	1.84	0.2	4.33E-01
722	1.84	0.2251	4.09E-01
723	1.84	0.2501	3.85E-01
724	1.84	0.275	3.61E-01
725	1.84	0.3	3.37E-01
726	1.84	0.33	3.08E-01
727	1.84	0.36	2.79E-01
728	1.84	0.39	2.51E-01
729	1.84	0.42	2.23E-01
730	1.84	0.45	1.94E-01
731	1.84	0.48	1.66E-01
732	1.84	0.51	1.38E-01
733	1.84	0.54	1.11E-01
734	1.84	0.57	8.29E-02
735	1.84	0.6	5.53E-02
736	1.84	0.6251	8.36E-02
737	1.84	0.65	1.12E-01
738	1.84	0.675	1.40E-01
739	1.84	0.7	1.68E-01
740	1.84	0.73	1.41E-01
741	1.84	0.76	1.14E-01
742	1.84	0.79	8.69E-02
743	1.84	0.82	6.00E-02
744	1.84	0.85	3.34E-02
745	1.84	0.88	6.97E-03
746	1.84	0.9101	-1.93E-02
747	1.84	0.9401	-4.54E-02
748	1.84	0.9701	-7.12E-02
749	1.84	1	-9.67E-02
750	1.8799	0	6.34E-01
